genome_id	genome_name	taxon_id	genome_status	genome_length	gc_content	contig_l50	contig_n50	chromosomes	plasmids	contigs	patric_cds	refseq_cds	trna	rrnacoarse_consistency	fine_consistency	checkm_completeness	checkm_contamination	genome_qualitydate_created	date_modified
573.14790	Klebsiella pneumoniae strain 34	573	WGS	5855978	57.04	17	126764			154	6111	5937	59		98.3	100.0	0.0		2017-09-28T19:37:30.630Z
573.24287	Klebsiella pneumoniae strain 349	573	WGS	5636598	56.894577	3	368235			93	5636		87		93.85	99.78	0.11		2019-03-24T03:26:24.163Z
573.14795	Klebsiella pneumoniae strain 35	573	WGS	5879246	57.03	16	126890			159	6162	5970	64		98.2	100.0	0.0		2017-09-28T19:37:59.466Z
573.24288	Klebsiella pneumoniae strain 350	573	WGS	5482561	57.292854	6	308337			88	5384		84		94.03	99.78	0.22		2019-03-24T03:26:29.515Z
573.24289	Klebsiella pneumoniae strain 351	573	WGS	5506620	57.277435	9	240913			113	5436		84		93.85	99.78	0.11		2019-03-24T03:26:58.944Z
573.24290	Klebsiella pneumoniae strain 36	573	WGS	5552246	57.25944	15	134254			124	5563		83		93.97	99.78	0.0		2019-03-24T03:27:24.892Z
573.24291	Klebsiella pneumoniae strain 361	573	WGS	5622249	57.198723	5	473649			129	5577		86		93.73	99.78	0.0		2019-03-24T03:27:50.265Z
573.15057	Klebsiella pneumoniae strain 37	573	Deprecated	5859072	57.03	18	101927			168	6109	5933	57		98.2	100.0	0.0		2017-09-29T21:36:40.671Z
573.24293	Klebsiella pneumoniae strain 371	573	WGS	5476654	57.380955	7	308908			150	5467		89		93.97	99.78	0.0		2019-03-24T03:31:51.971Z
573.31137	Klebsiella pneumoniae strain 3712	573	WGS	5703231	56.824615	8	233589	0	0	91	5732		69		93.55	99.78	0.0		2020-04-01T12:16:52.756Z
573.24292	Klebsiella pneumoniae strain 373	573	WGS	5559814	57.317814	5	321016			135	5464		84		93.79	99.78	0.22		2019-03-24T03:27:55.540Z
573.24294	Klebsiella pneumoniae strain 374	573	WGS	5506119	57.27291	6	404865			92	5416		84		93.97	99.78	0.0		2019-03-24T03:32:14.547Z
573.15056	Klebsiella pneumoniae strain 38	573	Deprecated	5768267	56.99	16	122473			160	6057	5871	64		98.2	100.0	0.0		2017-09-29T21:36:44.767Z
573.27328	Klebsiella pneumoniae strain 39	573	WGS	5790605	57.039722	12	176163			156	6080	5862	78		93.97	99.78	0.11		2019-10-01T15:57:02.089Z
573.24295	Klebsiella pneumoniae strain 396	573	WGS	5433310	57.34613	4	315162			73	5289		85		93.85	99.78	0.11		2019-03-24T03:31:57.645Z
573.24296	Klebsiella pneumoniae strain 397	573	WGS	5444282	57.090042	7	298697			100	5387		83		93.55	99.78	0.11		2019-03-24T03:32:25.371Z
573.5645	Klebsiella pneumoniae strain 3_GR_13	573	WGS	5926848	56.88	8	222473			134	6111	5953	79		98.4	100.0	0.0		2016-08-27T06:57:13.666Z
573.24297	Klebsiella pneumoniae strain 4	573	WGS	5343915	57.50894	11	156934			190	5344		89		94.39	99.78	0.0		2019-03-24T03:32:36.696Z
573.24019	Klebsiella pneumoniae strain 4	573	WGS	5394090	57.431335	11	156934			334	5406		91		94.03	99.78	0.66		2019-03-13T20:09:25.801Z
573.14789	Klebsiella pneumoniae strain 40	573	WGS	5789363	57.03	16	106881			157	6072	5894	67		98.3	100.0	0.0		2017-09-28T19:37:26.020Z
573.24298	Klebsiella pneumoniae strain 400	573	WGS	5701107	57.187244	23	86329			250	5702		82		93.37	99.78	0.0		2019-03-24T03:34:35.873Z
573.24299	Klebsiella pneumoniae strain 401	573	WGS	5406340	57.476208	28	59787			239	5318		81		94.15	99.78	0.0		2019-03-24T03:35:01.499Z
573.24300	Klebsiella pneumoniae strain 402	573	WGS	5707807	57.144802	16	117974			213	5713		83		93.31	99.78	0.0		2019-03-24T03:31:22.944Z
573.15059	Klebsiella pneumoniae strain 41	573	Deprecated	6127188	57.05	16	126890			163	6375	6205	64		94.5	100.0	6.7		2017-09-29T21:38:16.254Z
573.24301	Klebsiella pneumoniae strain 414	573	WGS	5620105	57.16452	10	219426			181	5662		80		93.97	99.78	0.0		2019-03-24T03:32:02.921Z
573.24302	Klebsiella pneumoniae strain 415	573	WGS	5570280	57.143856	4	511398			61	5449		81		93.55	99.78	0.0		2019-03-24T03:32:19.947Z
573.24303	Klebsiella pneumoniae strain 417	573	WGS	5601221	57.106174	5	491810			75	5496		82		93.43	99.78	0.11		2019-03-24T03:36:36.276Z
573.14787	Klebsiella pneumoniae strain 42	573	WGS	5863335	57.03	18	109565			154	6120	5951	64		98.2	100.0	0.0		2017-09-28T19:37:21.487Z
573.14786	Klebsiella pneumoniae strain 43	573	WGS	5868041	57.08	29	68340			235	6139	5967	69		98.4	100.0	0.0		2017-09-28T19:37:12.703Z
573.28633	Klebsiella pneumoniae strain 44	573	WGS	5549229	57.219097	7	251971			131	5558	5294	80		93.97	99.78	0.44		2019-11-25T18:01:37.946Z
573.14788	Klebsiella pneumoniae strain 45	573	WGS	5763447	57.13	21	99894			189	5987	5817	69		98.4	100.0	0.0		2017-09-28T19:37:17.212Z
573.24304	Klebsiella pneumoniae strain 451	573	WGS	5628152	57.150784	10	219426			187	5683		81		93.91	99.78	0.0		2019-03-24T03:36:30.500Z
573.24305	Klebsiella pneumoniae strain 457	573	WGS	6001746	57.09457	7	277145			246	6166		85		93.07	99.78	0.11		2019-03-24T03:32:09.071Z
573.24306	Klebsiella pneumoniae strain 459	573	WGS	5994508	57.094894	7	270663			216	6130		83		93.13	99.78	0.11		2019-03-24T03:32:30.821Z
573.14784	Klebsiella pneumoniae strain 46	573	WGS	5466048	57.34	18	93667			141	5587	5447	68		98.4	100.0	0.0		2017-09-28T19:36:54.973Z
573.24307	Klebsiella pneumoniae strain 460	573	WGS	5909080	56.79128	7	361344			161	6035		85		92.89	99.78	0.11		2019-03-24T03:33:17.496Z
573.31104	Klebsiella pneumoniae strain 4604	573	WGS	5871176	56.631634	14	142142	0	0	135	5920		65		93.49	99.78	0.0		2020-04-01T11:54:12.634Z
573.24308	Klebsiella pneumoniae strain 463	573	WGS	6030343	57.09196	9	221678			240	6190		82		93.01	99.78	0.11		2019-03-24T03:33:28.148Z
573.24309	Klebsiella pneumoniae strain 469	573	WGS	5659307	56.99382	9	189994			122	5654		83		93.79	99.78	0.33		2019-03-24T03:36:11.775Z
573.15039	Klebsiella pneumoniae strain 47	573	WGS	6110008	57.19	18	106881			183	6343	6173	71		96.7	100.0	9.8		2017-09-29T15:19:46.806Z
573.14822	Klebsiella pneumoniae strain 48	573	WGS	5862536	57.06	24	94156			199	6128	5956	64		98.3	100.0	0.0		2017-09-28T19:39:58.024Z
573.14783	Klebsiella pneumoniae strain 49	573	WGS	5669513	57.2	18	99136			166	5838	5688	60		98.4	100.0	0.0		2017-09-28T19:36:58.806Z
573.5646	Klebsiella pneumoniae strain 4_GR_12	573	WGS	5883719	56.97	10	209183			159	6081	5946	81		98.2	100.0	0.0		2016-08-27T06:58:33.772Z
573.24310	Klebsiella pneumoniae strain 5	573	WGS	5463132	57.369144	14	125333			256	5498		85		93.85	99.78	0.11		2019-03-24T03:41:20.284Z
573.24032	Klebsiella pneumoniae strain 5	573	WGS	5486187	57.340134	14	125333			346	5525		91		93.79	99.78	0.44		2019-03-13T20:19:53.939Z
573.28627	Klebsiella pneumoniae strain 50	573	WGS	5481253	57.30886	5	463350			105	5439	5172	85		93.97	99.78	0.22		2019-11-25T17:58:20.199Z
573.26103	Klebsiella pneumoniae strain 5012STDY7312564	573	WGS	5530514	57.279022	7	281560			54	5462	5130	79		93.97	99.78	0.0		2019-07-15T15:21:14.155Z
573.26142	Klebsiella pneumoniae strain 5012STDY7312565	573	WGS	5433822	57.30844	5	411476			46	5364	5039	81		94.03	99.78	0.11		2019-07-15T15:41:02.830Z
573.26150	Klebsiella pneumoniae strain 5012STDY7312566	573	WGS	5461789	57.37145	3	718601			101	5390	5048	83		93.25	99.78	0.11		2019-07-15T15:48:16.087Z
573.26165	Klebsiella pneumoniae strain 5012STDY7312567	573	WGS	5489970	57.306396	3	519536			49	5376	5043	79		93.67	99.78	0.11		2019-07-15T15:53:59.896Z
573.26175	Klebsiella pneumoniae strain 5012STDY7312568	573	WGS	5801653	56.584167	5	393490			71	5852	5359	84		94.09	99.78	0.0		2019-07-15T15:59:45.834Z
573.26189	Klebsiella pneumoniae strain 5012STDY7312569	573	WGS	5264777	58.23834	3	442074			22	5076	4801	82		93.73	99.78	0.11		2019-07-15T16:05:51.890Z
573.26199	Klebsiella pneumoniae strain 5012STDY7312570	573	WGS	5631328	56.934288	4	533037			74	5574	5161	83		93.31	99.78	0.0		2019-07-15T16:08:23.573Z
573.26212	Klebsiella pneumoniae strain 5012STDY7312571	573	WGS	5415811	57.288536	3	768846			33	5334	5022	81		93.91	99.78	0.0		2019-07-15T16:14:27.655Z
573.26090	Klebsiella pneumoniae strain 5012STDY7312573	573	WGS	5652280	57.09173	3	491955			36	5533	5193	80		93.43	99.78	0.0		2019-07-15T15:13:20.287Z
573.26096	Klebsiella pneumoniae strain 5012STDY7312574	573	WGS	5648147	57.091232	3	493969			36	5535	5189	80		93.43	99.78	0.0		2019-07-15T15:14:31.009Z
573.26084	Klebsiella pneumoniae strain 5012STDY7312575	573	WGS	5491383	57.27595	4	397687			44	5373	5059	83		94.15	99.78	0.0		2019-07-15T15:09:25.128Z
573.26111	Klebsiella pneumoniae strain 5012STDY7312576	573	WGS	5376987	57.43533	3	502067			143	5334	4966	86		94.15	99.78	0.0		2019-07-15T15:21:25.016Z
573.26122	Klebsiella pneumoniae strain 5012STDY7312577	573	WGS	5344303	57.36724	5	418709			46	5216	4913	79		93.85	99.78	0.11		2019-07-15T15:28:18.087Z
573.26130	Klebsiella pneumoniae strain 5012STDY7312578	573	WGS	5339827	57.393864	4	374703			44	5233	4928	81		93.91	99.78	0.0		2019-07-15T15:32:57.590Z
573.26140	Klebsiella pneumoniae strain 5012STDY7312579	573	WGS	5578326	57.199768	7	337456			92	5550	5183	84		93.31	99.78	0.11		2019-07-15T15:38:16.797Z
573.26143	Klebsiella pneumoniae strain 5012STDY7312580	573	WGS	5312029	57.392727	2	749522			28	5118	4840	82		94.15	99.78	0.0		2019-07-15T15:41:06.823Z
573.26146	Klebsiella pneumoniae strain 5012STDY7312581	573	WGS	5454508	57.31847	3	376964			38	5356	5045	82		94.33	99.78	0.0		2019-07-15T15:42:34.675Z
573.26144	Klebsiella pneumoniae strain 5012STDY7312582	573	WGS	5607605	56.894756	5	394743			40	5520	5144	81		93.25	99.78	0.11		2019-07-15T15:41:16.985Z
573.26145	Klebsiella pneumoniae strain 5012STDY7312583	573	WGS	5387834	57.770645	3	528806			42	5248	4964	81		93.13	99.78	0.11		2019-07-15T15:42:42.648Z
573.26141	Klebsiella pneumoniae strain 5012STDY7312584	573	WGS	5265471	57.365112	3	442468			101	5180	4837	83		94.09	99.78	0.0		2019-07-15T15:42:09.374Z
573.26152	Klebsiella pneumoniae strain 5012STDY7312585	573	WGS	5327967	57.46642	2	733151			29	5203	4914	80		93.85	99.78	0.0		2019-07-15T15:48:40.397Z
573.26151	Klebsiella pneumoniae strain 5012STDY7312586	573	WGS	5417635	57.396812	3	609117			31	5279	4987	78		93.79	99.78	0.0		2019-07-15T15:48:44.577Z
573.26149	Klebsiella pneumoniae strain 5012STDY7312587	573	WGS	5692745	57.185436	11	163146			92	5723	5341	79		93.43	99.78	0.11		2019-07-15T15:44:31.925Z
573.26156	Klebsiella pneumoniae strain 5012STDY7312588	573	WGS	5604928	56.89569	5	428541			47	5537	5142	80		93.31	99.78	0.11		2019-07-15T15:47:40.660Z
573.26157	Klebsiella pneumoniae strain 5012STDY7312589	573	WGS	5504244	57.310814	8	251141			71	5454	5110	83		93.85	99.78	0.0		2019-07-15T15:51:01.950Z
573.26148	Klebsiella pneumoniae strain 5012STDY7312590	573	WGS	5562339	57.179943	7	294877			73	5604	5240	87		94.15	99.78	0.0		2019-07-15T15:43:15.032Z
573.26153	Klebsiella pneumoniae strain 5012STDY7312591	573	WGS	6133985	56.551407	10	242549			119	6249	5784	86		92.71	99.78	0.0		2019-07-15T15:47:51.452Z
573.26155	Klebsiella pneumoniae strain 5012STDY7312592	573	WGS	5320778	57.425903	2	1047131			38	5198	4903	83		93.97	99.78	0.0		2019-07-15T15:49:47.927Z
573.26154	Klebsiella pneumoniae strain 5012STDY7312593	573	WGS	5573110	57.239643	2	964086			40	5522	5194	81		93.97	99.78	0.0		2019-07-15T15:47:06.993Z
573.26147	Klebsiella pneumoniae strain 5012STDY7312594	573	WGS	5457127	57.331127	7	216280			51	5366	5037	78		93.91	99.78	0.0		2019-07-15T15:42:50.761Z
573.26158	Klebsiella pneumoniae strain 5012STDY7312595	573	WGS	5826441	56.847992	9	250720			80	5814	5391	83		93.73	99.78	0.11		2019-07-15T15:51:10.923Z
573.26159	Klebsiella pneumoniae strain 5012STDY7312596	573	WGS	5604240	57.170265	8	248213			106	5612	5219	82		94.15	99.55	0.0		2019-07-15T15:49:12.718Z
573.26160	Klebsiella pneumoniae strain 5012STDY7312597	573	WGS	5378661	57.35276	2	480396			41	5275	4960	82		94.03	99.78	0.0		2019-07-15T15:51:34.463Z
573.26161	Klebsiella pneumoniae strain 5012STDY7312598	573	WGS	5373861	57.502377	3	443076			39	5227	4940	85		93.85	99.78	0.0		2019-07-15T15:49:18.577Z
573.26167	Klebsiella pneumoniae strain 5012STDY7312599	573	WGS	5494021	57.16975	10	197978			72	5484	5112	83		93.37	99.78	0.11		2019-07-15T15:56:25.127Z
573.26162	Klebsiella pneumoniae strain 5012STDY7312600	573	WGS	5562275	57.162422	6	401497			52	5520	5148	86		93.85	99.78	0.0		2019-07-15T15:49:22.746Z
573.26164	Klebsiella pneumoniae strain 5012STDY7312601	573	WGS	5831075	56.5524	8	272870			104	5957	5478	81		93.61	99.78	0.11		2019-07-15T15:53:53.303Z
573.26163	Klebsiella pneumoniae strain 5012STDY7312602	573	WGS	5434664	57.176437	6	326569			61	5387	5030	78		93.91	99.78	0.11		2019-07-15T15:50:26.194Z
573.26166	Klebsiella pneumoniae strain 5012STDY7312603	573	WGS	5800293	57.03806	7	370630			113	5851	5414	86		94.03	99.78	0.22		2019-07-15T15:54:25.303Z
573.26168	Klebsiella pneumoniae strain 5012STDY7312604	573	WGS	5511822	57.3311	2	990592			37	5432	5124	83		94.09	99.78	0.0		2019-07-15T15:57:12.478Z
573.26177	Klebsiella pneumoniae strain 5012STDY7312605	573	WGS	5432389	57.862316	2	639305			47	5345	4988	82		93.43	99.78	0.22		2019-07-15T16:01:25.463Z
573.26169	Klebsiella pneumoniae strain 5012STDY7312606	573	WGS	5969614	56.669678	3	738045			42	5973	5557	77		92.89	99.78	0.22		2019-07-15T15:57:46.412Z
573.26176	Klebsiella pneumoniae strain 5012STDY7312607	573	WGS	5495926	57.32536	5	476635			57	5333	5033	82		94.15	99.78	0.0		2019-07-15T15:59:39.515Z
573.26178	Klebsiella pneumoniae strain 5012STDY7312608	573	WGS	5686465	57.159737	5	433540			106	5681	5308	83		93.13	99.78	0.11		2019-07-15T16:01:32.613Z
573.26174	Klebsiella pneumoniae strain 5012STDY7312609	573	WGS	5528735	56.761433	11	166286			176	5623	5184	82		93.67	99.78	0.0		2019-07-15T15:56:27.685Z
573.26170	Klebsiella pneumoniae strain 5012STDY7312610	573	WGS	5462846	57.3822	8	203066			56	5384	5046	79		94.15	99.78	0.0		2019-07-15T15:55:33.567Z
573.26172	Klebsiella pneumoniae strain 5012STDY7312611	573	WGS	5341411	57.44077	7	299895			117	5231	4891	82		94.15	99.78	0.0		2019-07-15T15:55:39.765Z
573.26173	Klebsiella pneumoniae strain 5012STDY7312612	573	WGS	5208028	57.64969	3	863253			16	5015	4738	76		94.58	99.78	0.0		2019-07-15T15:57:41.510Z
573.26181	Klebsiella pneumoniae strain 5012STDY7312613	573	WGS	5930730	56.842285	17	115464			185	6142	5604	84		93.85	99.78	0.33		2019-07-15T16:00:45.403Z
573.26179	Klebsiella pneumoniae strain 5012STDY7312614	573	WGS	5552129	57.461227	3	502440			48	5480	5125	83		93.55	99.78	0.0		2019-07-15T15:59:52.015Z
573.26171	Klebsiella pneumoniae strain 5012STDY7312615	573	WGS	5546978	57.467644	3	509592			47	5471	5127	82		93.61	99.78	0.0		2019-07-15T15:55:36.772Z
573.26186	Klebsiella pneumoniae strain 5012STDY7312616	573	WGS	5548303	57.46466	3	502444			43	5455	5120	83		93.55	99.78	0.0		2019-07-15T16:04:43.680Z
573.26184	Klebsiella pneumoniae strain 5012STDY7312617	573	WGS	5549743	57.465435	3	775730			49	5467	5125	83		93.55	99.78	0.0		2019-07-15T16:01:34.528Z
573.26183	Klebsiella pneumoniae strain 5012STDY7312618	573	WGS	5549382	57.464634	3	504811			52	5462	5120	83		93.61	99.78	0.0		2019-07-15T16:01:28.381Z
573.26182	Klebsiella pneumoniae strain 5012STDY7312619	573	WGS	5553812	57.46019	3	502448			47	5462	5124	83		93.49	99.78	0.0		2019-07-15T16:01:38.570Z
573.26185	Klebsiella pneumoniae strain 5012STDY7312620	573	WGS	5552321	57.460526	3	502448			44	5459	5122	83		93.55	99.78	0.0		2019-07-15T16:02:05.470Z
573.26187	Klebsiella pneumoniae strain 5012STDY7312621	573	WGS	5550584	57.464687	3	504809			42	5451	5124	82		93.43	99.78	0.0		2019-07-15T16:05:45.065Z
573.26188	Klebsiella pneumoniae strain 5012STDY7312622	573	WGS	5545689	57.46959	3	502444			53	5460	5121	82		93.55	99.78	0.0		2019-07-15T16:06:01.810Z
573.26190	Klebsiella pneumoniae strain 5012STDY7312623	573	WGS	5549284	57.4682	3	775032			46	5457	5124	82		93.49	99.78	0.0		2019-07-15T16:08:08.376Z
573.26193	Klebsiella pneumoniae strain 5012STDY7312624	573	WGS	5554599	57.460182	3	815561			42	5475	5130	83		93.49	99.78	0.0		2019-07-15T16:06:43.627Z
573.26192	Klebsiella pneumoniae strain 5012STDY7312625	573	WGS	5554026	57.46009	3	508236			40	5466	5124	83		93.49	99.78	0.0		2019-07-15T16:05:48.701Z
573.26191	Klebsiella pneumoniae strain 5012STDY7312626	573	WGS	5551017	57.464386	3	502448			47	5459	5124	83		93.55	99.78	0.0		2019-07-15T16:08:13.159Z
573.26196	Klebsiella pneumoniae strain 5012STDY7312660	573	WGS	5651750	57.118538	8	270617			145	5680	5279	83		93.67	99.78	0.0		2019-07-15T16:07:41.956Z
573.26195	Klebsiella pneumoniae strain 5012STDY7312661	573	WGS	5409966	57.43	5	449089			52	5319	5002	84		93.67	99.78	0.0		2019-07-15T16:07:29.185Z
573.26198	Klebsiella pneumoniae strain 5012STDY7312662	573	WGS	5435805	57.253574	4	402744			103	5347	4970	78		93.85	99.78	0.0		2019-07-15T16:07:34.652Z
573.26194	Klebsiella pneumoniae strain 5012STDY7312663	573	WGS	5459381	57.35465	1	2940154			52	5346	5038	83		94.27	99.78	0.11		2019-07-15T16:10:00.552Z
573.26197	Klebsiella pneumoniae strain 5012STDY7312664	573	WGS	5466421	57.346916	2	751242			33	5343	5045	83		94.21	99.78	0.0		2019-07-15T16:07:37.824Z
573.26208	Klebsiella pneumoniae strain 5012STDY7312665	573	WGS	5432239	57.356735	3	847087			39	5315	4992	85		93.97	99.78	0.11		2019-07-15T16:13:53.063Z
573.26204	Klebsiella pneumoniae strain 5012STDY7312666	573	WGS	5312167	57.39938	9	194151			145	5259	4875	83		93.73	99.78	0.0		2019-07-15T16:14:20.660Z
573.26201	Klebsiella pneumoniae strain 5012STDY7312667	573	WGS	5311870	57.278072	4	520428			81	5255	4899	83		94.09	99.78	0.0		2019-07-15T16:14:14.952Z
573.26200	Klebsiella pneumoniae strain 5012STDY7312668	573	WGS	5345688	57.454865	4	396126			142	5248	4862	82		93.19	99.78	0.11		2019-07-15T16:13:06.963Z
573.26205	Klebsiella pneumoniae strain 5012STDY7312669	573	WGS	5354642	57.421543	2	766464			34	5258	4969	82		93.85	99.78	0.0		2019-07-15T16:11:57.802Z
573.26202	Klebsiella pneumoniae strain 5012STDY7312670	573	WGS	5561269	57.296906	6	339575			48	5492	5153	78		94.03	99.78	0.0		2019-07-15T16:11:32.181Z
573.26207	Klebsiella pneumoniae strain 5012STDY7312671	573	WGS	5158845	57.637295	7	297262			40	4977	4695	82		93.49	99.78	0.22		2019-07-15T16:13:57.010Z
573.26203	Klebsiella pneumoniae strain 5012STDY7312672	573	WGS	5370203	57.480778	7	320509			93	5235	4929	80		94.09	99.78	0.0		2019-07-15T16:14:16.771Z
573.26206	Klebsiella pneumoniae strain 5012STDY7312673	573	WGS	5671818	57.135204	7	361823			59	5607	5235	85		93.55	99.78	0.11		2019-07-15T16:13:58.590Z
573.26210	Klebsiella pneumoniae strain 5012STDY7312674	573	WGS	5464257	57.630215	3	577088			95	5378	5014	83		93.49	99.78	0.22		2019-07-15T16:16:54.601Z
573.26209	Klebsiella pneumoniae strain 5012STDY7312675	573	WGS	5672082	57.519558	5	374884			74	5685	5287	86		93.61	99.78	0.0		2019-07-15T16:14:02.408Z
573.26213	Klebsiella pneumoniae strain 5012STDY7312676	573	WGS	5270707	57.403522	1	3026270			21	5112	4835	83		94.21	99.78	0.0		2019-07-15T16:18:05.304Z
573.26211	Klebsiella pneumoniae strain 5012STDY7312677	573	WGS	5494002	57.080177	4	484925			41	5446	5066	81		93.79	99.78	0.11		2019-07-15T16:16:47.952Z
573.26215	Klebsiella pneumoniae strain 5012STDY7312678	573	WGS	5396564	57.268333	4	368527			46	5270	4948	82		93.91	99.78	0.0		2019-07-15T16:18:08.739Z
573.26216	Klebsiella pneumoniae strain 5012STDY7312679	573	WGS	5436201	57.225784	3	538057			36	5335	5008	80		94.09	99.78	0.0		2019-07-15T16:21:26.784Z
573.26214	Klebsiella pneumoniae strain 5012STDY7312680	573	WGS	5437416	57.22226	3	794264			32	5320	5011	82		94.15	99.78	0.0		2019-07-15T16:17:12.830Z
573.26217	Klebsiella pneumoniae strain 5012STDY7312681	573	WGS	5264006	57.28316	10	191214			71	5209	4865	82		92.83	99.55	0.11		2019-07-15T16:19:42.305Z
573.26218	Klebsiella pneumoniae strain 5012STDY7312682	573	WGS	5386507	57.35619	7	293346			61	5315	4988	83		94.09	99.78	0.0		2019-07-15T16:19:51.232Z
573.26219	Klebsiella pneumoniae strain 5012STDY7312683	573	WGS	5378251	57.824604	2	963284			121	5240	4905	85		93.73	99.67	0.55		2019-07-15T16:20:02.920Z
573.26222	Klebsiella pneumoniae strain 5012STDY7312684	573	WGS	5382943	57.363087	4	362167			117	5305	4969	83		93.79	99.78	0.0		2019-07-15T16:23:03.965Z
573.26220	Klebsiella pneumoniae strain 5012STDY7312685	573	WGS	5666720	56.799603	4	493260			62	5668	5259	81		93.55	99.78	0.11		2019-07-15T16:20:18.204Z
573.26221	Klebsiella pneumoniae strain 5012STDY7312686	573	WGS	5359839	57.35387	8	248634			72	5327	4988	82		93.49	99.78	0.0		2019-07-15T16:23:08.126Z
573.26223	Klebsiella pneumoniae strain 5012STDY7312687	573	WGS	5400408	57.783222	2	1109509			20	5232	4957	80		93.67	99.78	0.11		2019-07-15T16:23:00.450Z
573.26226	Klebsiella pneumoniae strain 5012STDY7312688	573	WGS	5515827	57.15959	3	687321			153	5508	5105	83		94.27	99.78	0.0		2019-07-15T16:25:33.650Z
573.26228	Klebsiella pneumoniae strain 5012STDY7312689	573	WGS	5264941	57.467125	5	371911			92	5138	4819	80		93.97	99.78	0.0		2019-07-15T16:26:35.561Z
573.26224	Klebsiella pneumoniae strain 5012STDY7312690	573	WGS	5477912	57.27161	3	837530			27	5327	5019	85		93.67	99.78	0.11		2019-07-15T16:20:26.526Z
573.26229	Klebsiella pneumoniae strain 5012STDY7312691	573	WGS	5506195	57.26234	5	356516			52	5508	5165	81		93.43	99.78	0.33		2019-07-15T16:25:09.867Z
573.26225	Klebsiella pneumoniae strain 5012STDY7312692	573	WGS	5573011	57.72005	5	429091			62	5579	5173	86		93.91	99.78	0.11		2019-07-15T16:25:38.640Z
573.26227	Klebsiella pneumoniae strain 5012STDY7312693	573	WGS	5571066	57.236553	6	360628			44	5510	5162	79		93.97	99.78	0.0		2019-07-15T16:23:39.667Z
573.26232	Klebsiella pneumoniae strain 5012STDY7312694	573	WGS	5506768	57.373272	7	304372			74	5423	5092	81		94.03	99.78	0.0		2019-07-15T16:28:47.499Z
573.26235	Klebsiella pneumoniae strain 5012STDY7312695	573	WGS	5545354	57.294197	4	500362			51	5492	5174	85		93.43	99.78	0.0		2019-07-15T16:29:21.623Z
573.26095	Klebsiella pneumoniae strain 5012STDY7312696	573	WGS	5511034	57.36785	8	345173			72	5411	5095	82		94.03	99.78	0.0		2019-07-15T15:14:13.023Z
573.26094	Klebsiella pneumoniae strain 5012STDY7312697	573	WGS	5508404	57.312874	4	359893			35	5439	5116	85		93.91	99.78	0.11		2019-07-15T15:14:07.663Z
573.26101	Klebsiella pneumoniae strain 5012STDY7312698	573	WGS	5414391	57.387035	7	299688			52	5349	5014	80		94.27	99.78	0.0		2019-07-15T15:20:19.966Z
573.26091	Klebsiella pneumoniae strain 5012STDY7312699	573	WGS	5531131	57.303085	4	406121			44	5483	5152	86		93.91	99.78	0.11		2019-07-15T15:15:01.747Z
573.26097	Klebsiella pneumoniae strain 5012STDY7312700	573	WGS	5572181	57.195152	5	372732			44	5536	5197	78		94.09	99.78	0.11		2019-07-15T15:15:31.400Z
573.26099	Klebsiella pneumoniae strain 5012STDY7312701	573	WGS	5574003	57.239227	7	298364			129	5536	5134	80		93.91	99.78	0.0		2019-07-15T15:15:34.490Z
573.26100	Klebsiella pneumoniae strain 5012STDY7312702	573	WGS	5438718	57.199406	5	374977			39	5378	5027	77		94.03	99.78	0.0		2019-07-15T15:20:14.820Z
573.26089	Klebsiella pneumoniae strain 5012STDY7312703	573	WGS	5286388	57.477936	6	338186			35	5161	4876	83		94.09	99.78	0.11		2019-07-15T15:12:02.602Z
573.26093	Klebsiella pneumoniae strain 5012STDY7312704	573	WGS	5365696	57.774437	5	376696			56	5269	4982	88		93.43	99.78	0.11		2019-07-15T15:13:08.810Z
573.26102	Klebsiella pneumoniae strain 5012STDY7312705	573	WGS	5397174	57.17953	4	538411			51	5272	4949	77		94.27	99.78	0.0		2019-07-15T15:20:49.638Z
573.26098	Klebsiella pneumoniae strain 5012STDY7312706	573	WGS	5536942	56.962902	5	353060			39	5443	5094	80		93.49	99.78	0.11		2019-07-15T15:15:28.375Z
573.26105	Klebsiella pneumoniae strain 5012STDY7312707	573	WGS	5597481	57.019478	7	322201			79	5520	5160	82		93.85	99.78	0.11		2019-07-15T15:22:50.618Z
573.26092	Klebsiella pneumoniae strain 5012STDY7312708	573	WGS	5600545	57.22533	5	367812			54	5614	5278	80		94.15	99.78	0.0		2019-07-15T15:14:20.843Z
573.26107	Klebsiella pneumoniae strain 5012STDY7312709	573	WGS	5334677	57.413494	7	328555			77	5232	4911	81		94.03	99.78	0.11		2019-07-15T15:20:08.694Z
573.26104	Klebsiella pneumoniae strain 5012STDY7312710	573	WGS	5538918	57.183598	6	318808			84	5519	5120	84		93.91	99.78	0.0		2019-07-15T15:18:51.368Z
573.26073	Klebsiella pneumoniae strain 5012STDY7312711	573	WGS	5581316	57.205807	4	624502			39	5535	5211	83		93.61	99.78	0.0		2019-07-15T15:04:58.694Z
573.26080	Klebsiella pneumoniae strain 5012STDY7312712	573	WGS	5501361	57.145683	5	402478			56	5457	5106	79		93.85	99.78	0.0		2019-07-15T15:08:10.242Z
573.26076	Klebsiella pneumoniae strain 5012STDY7312713	573	WGS	5792318	56.763325	5	370949			75	5843	5396	80		93.13	99.78	0.0		2019-07-15T15:03:18.795Z
