genome_id	genome_name	isolation_country	host_name	collection_date	disease	mlst
"573.21724"	"Klebsiella pneumoniae strain EuSCAPE_IT017"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21725"	"Klebsiella pneumoniae strain EuSCAPE_IT015"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21726"	"Klebsiella pneumoniae strain EuSCAPE_IT018"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.628"
"573.21727"	"Klebsiella pneumoniae strain EuSCAPE_IT016"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.405"
"573.21728"	"Klebsiella pneumoniae strain EuSCAPE_IT019"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.17"
"573.21729"	"Klebsiella pneumoniae strain EuSCAPE_IT020"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21730"	"Klebsiella pneumoniae strain EuSCAPE_IT101"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.20"
"573.21731"	"Klebsiella pneumoniae strain EuSCAPE_IT089"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.15"
"573.21732"	"Klebsiella pneumoniae strain EuSCAPE_IT006"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.36"
"573.21733"	"Klebsiella pneumoniae strain EuSCAPE_IT196"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21734"	"Klebsiella pneumoniae strain EuSCAPE_IT197"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.111"
"573.21735"	"Klebsiella pneumoniae strain EuSCAPE_IT198"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.15"
"573.21736"	"Klebsiella pneumoniae strain EuSCAPE_IT201"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.101"
"573.21737"	"Klebsiella pneumoniae strain EuSCAPE_IT202"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.15"
"573.21738"	"Klebsiella pneumoniae strain EuSCAPE_IT102"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21739"	"Klebsiella pneumoniae strain EuSCAPE_IT205"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21740"	"Klebsiella pneumoniae strain EuSCAPE_IT200"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.628"
"573.21741"	"Klebsiella pneumoniae strain EuSCAPE_IT199"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21742"	"Klebsiella pneumoniae strain EuSCAPE_IT207"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.15"
"573.21743"	"Klebsiella pneumoniae strain EuSCAPE_IT206"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.45"
"573.21744"	"Klebsiella pneumoniae strain EuSCAPE_IT211"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.3658"
"573.21745"	"Klebsiella pneumoniae strain EuSCAPE_IT208"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.101"
"573.21746"	"Klebsiella pneumoniae strain EuSCAPE_IT210"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.101"
"573.21747"	"Klebsiella pneumoniae strain EuSCAPE_IT214"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21748"	"Klebsiella pneumoniae strain EuSCAPE_IT215"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.14"
"573.21749"	"Klebsiella pneumoniae strain EuSCAPE_IT213"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.180"
"573.21750"	"Klebsiella pneumoniae strain EuSCAPE_IT103"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.37"
"573.21751"	"Klebsiella pneumoniae strain EuSCAPE_IT221"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.45"
"573.21752"	"Klebsiella pneumoniae strain EuSCAPE_IT217"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.3659"
"573.21753"	"Klebsiella pneumoniae strain EuSCAPE_IT219"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.432"
"573.21754"	"Klebsiella pneumoniae strain EuSCAPE_IT222"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21755"	"Klebsiella pneumoniae strain EuSCAPE_IT224"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21756"	"Klebsiella pneumoniae strain EuSCAPE_IT104"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21757"	"Klebsiella pneumoniae strain EuSCAPE_IT216"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21758"	"Klebsiella pneumoniae strain EuSCAPE_IT226"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21759"	"Klebsiella pneumoniae strain EuSCAPE_IT225"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.461"
"573.21760"	"Klebsiella pneumoniae strain EuSCAPE_IT228"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21761"	"Klebsiella pneumoniae strain EuSCAPE_IT233"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.45"
"573.21762"	"Klebsiella pneumoniae strain EuSCAPE_IT240"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21763"	"Klebsiella pneumoniae strain EuSCAPE_IT239"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.36"
"573.21764"	"Klebsiella pneumoniae strain EuSCAPE_IT238"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21765"	"Klebsiella pneumoniae strain EuSCAPE_IT234"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21766"	"Klebsiella pneumoniae strain EuSCAPE_IT236"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21767"	"Klebsiella pneumoniae strain EuSCAPE_IT237"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.1536"
"573.21768"	"Klebsiella pneumoniae strain EuSCAPE_IT244"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21769"	"Klebsiella pneumoniae strain EuSCAPE_IT242"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21770"	"Klebsiella pneumoniae strain EuSCAPE_IT245"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.3660"
"573.21771"	"Klebsiella pneumoniae strain EuSCAPE_IT248"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21772"	"Klebsiella pneumoniae strain EuSCAPE_IT249"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.1401"
"573.21773"	"Klebsiella pneumoniae strain EuSCAPE_IT247"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.405"
"573.21774"	"Klebsiella pneumoniae strain EuSCAPE_IT106"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21775"	"Klebsiella pneumoniae strain EuSCAPE_IT246"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21776"	"Klebsiella pneumoniae strain EuSCAPE_IT254"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21777"	"Klebsiella pneumoniae strain EuSCAPE_IT255"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.471"
"573.21778"	"Klebsiella pneumoniae strain EuSCAPE_IT256"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21779"	"Klebsiella pneumoniae strain EuSCAPE_IT252"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21780"	"Klebsiella pneumoniae strain EuSCAPE_IT250"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21781"	"Klebsiella pneumoniae strain EuSCAPE_IT223"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.881"
"573.21782"	"Klebsiella pneumoniae strain EuSCAPE_IT258"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21783"	"Klebsiella pneumoniae strain EuSCAPE_IT107"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.15"
"573.21784"	"Klebsiella pneumoniae strain EuSCAPE_IT259"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.514"
"573.21785"	"Klebsiella pneumoniae strain EuSCAPE_IT108"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21786"	"Klebsiella pneumoniae strain EuSCAPE_IT090"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21787"	"Klebsiella pneumoniae strain EuSCAPE_IT110"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21788"	"Klebsiella pneumoniae strain EuSCAPE_IT116"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21789"	"Klebsiella pneumoniae strain EuSCAPE_IT113"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.307"
"573.21790"	"Klebsiella pneumoniae strain EuSCAPE_IT114"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21791"	"Klebsiella pneumoniae strain EuSCAPE_IT112"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21792"	"Klebsiella pneumoniae strain EuSCAPE_IT121"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.20"
"573.21793"	"Klebsiella pneumoniae strain EuSCAPE_IT117"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.661"
"573.21794"	"Klebsiella pneumoniae strain EuSCAPE_IT120"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21795"	"Klebsiella pneumoniae strain EuSCAPE_IT119"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.3657"
"573.21796"	"Klebsiella pneumoniae strain EuSCAPE_IT118"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21797"	"Klebsiella pneumoniae strain EuSCAPE_IT122"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21798"	"Klebsiella pneumoniae strain EuSCAPE_IT124"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21799"	"Klebsiella pneumoniae strain EuSCAPE_IT126"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21800"	"Klebsiella pneumoniae strain EuSCAPE_IT130"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21801"	"Klebsiella pneumoniae strain EuSCAPE_IT129"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.1017"
"573.21802"	"Klebsiella pneumoniae strain EuSCAPE_IT127"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.11"
"573.21803"	"Klebsiella pneumoniae strain EuSCAPE_IT092"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21804"	"Klebsiella pneumoniae strain EuSCAPE_IT132"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21805"	"Klebsiella pneumoniae strain EuSCAPE_IT131"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.1017"
"573.21806"	"Klebsiella pneumoniae strain EuSCAPE_IT136"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21807"	"Klebsiella pneumoniae strain EuSCAPE_IT134"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21808"	"Klebsiella pneumoniae strain EuSCAPE_IT135"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.2777"
"573.21809"	"Klebsiella pneumoniae strain EuSCAPE_IT133"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.985"
"573.21810"	"Klebsiella pneumoniae strain EuSCAPE_IT128"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.258"
"573.21811"	"Klebsiella pneumoniae strain EuSCAPE_IT138"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21812"	"Klebsiella pneumoniae strain EuSCAPE_IT140"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21813"	"Klebsiella pneumoniae strain EuSCAPE_IT144"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21814"	"Klebsiella pneumoniae strain EuSCAPE_IT142"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21815"	"Klebsiella pneumoniae strain EuSCAPE_IT139"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.45"
"573.21816"	"Klebsiella pneumoniae strain EuSCAPE_IT093"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.14"
"573.21817"	"Klebsiella pneumoniae strain EuSCAPE_IT141"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.1626"
"573.21818"	"Klebsiella pneumoniae strain EuSCAPE_IT143"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.133"
"573.21819"	"Klebsiella pneumoniae strain EuSCAPE_IT148"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21820"	"Klebsiella pneumoniae strain EuSCAPE_IT147"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.1626"
"573.21821"	"Klebsiella pneumoniae strain EuSCAPE_IT145"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.268"
"573.21822"	"Klebsiella pneumoniae strain EuSCAPE_IT149"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.23"
"573.21823"	"Klebsiella pneumoniae strain EuSCAPE_IT161"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.307"
"573.21824"	"Klebsiella pneumoniae strain EuSCAPE_IT162"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.258"
"573.21825"	"Klebsiella pneumoniae strain EuSCAPE_IT155"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.11"
"573.21826"	"Klebsiella pneumoniae strain EuSCAPE_IT160"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21827"	"Klebsiella pneumoniae strain EuSCAPE_IT153"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.1013"
"573.21828"	"Klebsiella pneumoniae strain EuSCAPE_IT151"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.17"
"573.21829"	"Klebsiella pneumoniae strain EuSCAPE_IT152"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21830"	"Klebsiella pneumoniae strain EuSCAPE_IT163"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.380"
"573.21831"	"Klebsiella pneumoniae strain EuSCAPE_IT168"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.258"
"573.21832"	"Klebsiella pneumoniae strain EuSCAPE_IT165"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.449"
"573.21833"	"Klebsiella pneumoniae strain EuSCAPE_IT166"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.258"
"573.21834"	"Klebsiella pneumoniae strain EuSCAPE_IT169"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.902"
"573.21835"	"Klebsiella pneumoniae strain EuSCAPE_IT175"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.463"
"573.21836"	"Klebsiella pneumoniae strain EuSCAPE_IT174"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21837"	"Klebsiella pneumoniae strain EuSCAPE_IT172"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21838"	"Klebsiella pneumoniae strain EuSCAPE_IT099"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.20"
"573.21839"	"Klebsiella pneumoniae strain EuSCAPE_IT177"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.278"
"573.21840"	"Klebsiella pneumoniae strain EuSCAPE_IT184"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21841"	"Klebsiella pneumoniae strain EuSCAPE_IT180"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21842"	"Klebsiella pneumoniae strain EuSCAPE_IT178"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21843"	"Klebsiella pneumoniae strain EuSCAPE_IT182"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21844"	"Klebsiella pneumoniae strain EuSCAPE_IT185"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.405"
"573.21845"	"Klebsiella pneumoniae strain EuSCAPE_IT100"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21846"	"Klebsiella pneumoniae strain EuSCAPE_IT167"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.35"
"573.21847"	"Klebsiella pneumoniae strain EuSCAPE_IT190"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21848"	"Klebsiella pneumoniae strain EuSCAPE_IT193"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.25"
"573.21849"	"Klebsiella pneumoniae strain EuSCAPE_IT194"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21850"	"Klebsiella pneumoniae strain EuSCAPE_IT188"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21851"	"Klebsiella pneumoniae strain EuSCAPE_IT370"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21852"	"Klebsiella pneumoniae strain EuSCAPE_IT260"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.101"
"573.21853"	"Klebsiella pneumoniae strain EuSCAPE_IT274"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21854"	"Klebsiella pneumoniae strain EuSCAPE_IT369"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.35"
"573.21855"	"Klebsiella pneumoniae strain EuSCAPE_IT373"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.3662"
"573.21856"	"Klebsiella pneumoniae strain EuSCAPE_IT375"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.416"
"573.21857"	"Klebsiella pneumoniae strain EuSCAPE_IT377"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.307"
"573.21858"	"Klebsiella pneumoniae strain EuSCAPE_IT275"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.36"
"573.21859"	"Klebsiella pneumoniae strain EuSCAPE_IT380"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.323"
"573.21860"	"Klebsiella pneumoniae strain EuSCAPE_IT383"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.405"
"573.21861"	"Klebsiella pneumoniae strain EuSCAPE_IT379"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.34"
"573.21862"	"Klebsiella pneumoniae strain EuSCAPE_IT382"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21863"	"Klebsiella pneumoniae strain EuSCAPE_IT385"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.3663"
"573.21864"	"Klebsiella pneumoniae strain EuSCAPE_IT384"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21865"	"Klebsiella pneumoniae strain EuSCAPE_IT387"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.719"
"573.21866"	"Klebsiella pneumoniae strain EuSCAPE_IT386"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21867"	"Klebsiella pneumoniae strain EuSCAPE_IT394"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21868"	"Klebsiella pneumoniae strain EuSCAPE_IT391"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.15"
"573.21869"	"Klebsiella pneumoniae strain EuSCAPE_IT388"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21870"	"Klebsiella pneumoniae strain EuSCAPE_IT397"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.17"
"573.21871"	"Klebsiella pneumoniae strain EuSCAPE_IT395"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.307"
"573.21872"	"Klebsiella pneumoniae strain EuSCAPE_IT396"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.307"
"573.21873"	"Klebsiella pneumoniae strain EuSCAPE_IT399"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.15"
"573.21874"	"Klebsiella pneumoniae strain EuSCAPE_IT403"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21875"	"Klebsiella pneumoniae strain EuSCAPE_IT404"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21876"	"Klebsiella pneumoniae strain EuSCAPE_IT400"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.307"
"573.21877"	"Klebsiella pneumoniae strain EuSCAPE_LV002"	"Latvia"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.11"
"573.21878"	"Klebsiella pneumoniae strain EuSCAPE_IT405"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.35"
"573.21879"	"Klebsiella pneumoniae strain EuSCAPE_LV006"	"Latvia"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.86"
"573.21880"	"Klebsiella pneumoniae strain EuSCAPE_IT282"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.2217"
"573.21881"	"Klebsiella pneumoniae strain EuSCAPE_IT278"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21883"	"Klebsiella pneumoniae strain EuSCAPE_IT261"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.471"
"573.21884"	"Klebsiella pneumoniae strain EuSCAPE_IT288"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21885"	"Klebsiella pneumoniae strain EuSCAPE_IT286"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21886"	"Klebsiella pneumoniae strain EuSCAPE_IT291"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.86"
"573.21887"	"Klebsiella pneumoniae strain EuSCAPE_IT262"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21888"	"Klebsiella pneumoniae strain EuSCAPE_IT292"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21889"	"Klebsiella pneumoniae strain EuSCAPE_IT290"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.258"
"573.21890"	"Klebsiella pneumoniae strain EuSCAPE_IT294"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21892"	"Klebsiella pneumoniae strain EuSCAPE_IT307"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.37"
"573.21893"	"Klebsiella pneumoniae strain EuSCAPE_IT312"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.870"
"573.21894"	"Klebsiella pneumoniae strain EuSCAPE_IT308"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21895"	"Klebsiella pneumoniae strain EuSCAPE_IT313"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.310"
"573.21897"	"Klebsiella pneumoniae strain EuSCAPE_IT315"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.466"
"573.21898"	"Klebsiella pneumoniae strain EuSCAPE_IT318"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21899"	"Klebsiella pneumoniae strain EuSCAPE_IT321"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.881"
"573.21900"	"Klebsiella pneumoniae strain EuSCAPE_IT264"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21901"	"Klebsiella pneumoniae strain EuSCAPE_IT323"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.45"
"573.21902"	"Klebsiella pneumoniae strain EuSCAPE_IT322"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21903"	"Klebsiella pneumoniae strain EuSCAPE_IT316"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21904"	"Klebsiella pneumoniae strain EuSCAPE_IT324"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21905"	"Klebsiella pneumoniae strain EuSCAPE_IT326"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21906"	"Klebsiella pneumoniae strain EuSCAPE_IT329"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.45"
"573.21907"	"Klebsiella pneumoniae strain EuSCAPE_IT328"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21908"	"Klebsiella pneumoniae strain EuSCAPE_IT266"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21909"	"Klebsiella pneumoniae strain EuSCAPE_IT330"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21910"	"Klebsiella pneumoniae strain EuSCAPE_IT331"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.433"
"573.21911"	"Klebsiella pneumoniae strain EuSCAPE_IT337"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21912"	"Klebsiella pneumoniae strain EuSCAPE_IT335"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21913"	"Klebsiella pneumoniae strain EuSCAPE_IT341"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21914"	"Klebsiella pneumoniae strain EuSCAPE_IT336"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21915"	"Klebsiella pneumoniae strain EuSCAPE_IT334"	"Italy"	"Human, Homo sapiens"	"2014"		"MLST.klebsiella.512"
"573.21916"	"Klebsiella pneumoniae strain EuSCAPE_IT333"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.512"
"573.21917"	"Klebsiella pneumoniae strain EuSCAPE_IT327"	"Italy"	"Human, Homo sapiens"	"2013"		"MLST.klebsiella.405"
